
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:44
Dataset:.......................................mushrooms
Data Size:......................................n=8124, p=112
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0095
Number of groups:..............................13

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
    15 3.474e-01 2.209e+00 | 6.860e-02    2 desired 2.436e-01    1 +3.281e-04 +1.884e-03    0    13 |    0   1.000e+00 6.860e-02 |
    16 3.442e-01 2.430e+00 | 6.961e-02    1 desired 2.436e-01    0 +5.043e-04 +2.015e-03    0    13 |    0   1.000e+00 6.961e-02 |
    17 3.425e-01 2.673e+00 | 7.459e-02    1 desired 2.436e-01    0 +1.904e-04 +2.390e-03    0    13 |    0   1.000e+00 7.459e-02 |
    18 3.404e-01 2.941e+00 | 8.209e-02    1 desired 2.436e-01    0 +6.157e-04 +2.974e-03    0    13 |    0   1.000e+00 8.209e-02 |
    19 3.391e-01 3.235e+00 | 9.653e-02    1 desired 2.436e-01    0 +8.073e-04 +4.201e-03    0    13 |    0   1.000e+00 9.653e-02 |
    20 3.378e-01 3.558e+00 | 1.288e-01    1 desired 2.436e-01    0 +2.910e-03 +7.599e-03    0    13 |    1   5.000e-01 6.438e-02 |
    21 3.363e-01 2.847e+00 | 7.609e-02    1 desired 2.436e-01    0 +1.761e-03 +2.533e-03    0    13 |    0   1.000e+00 7.609e-02 |
    22 3.358e-01 3.131e+00 | 9.635e-02    1 desired 2.436e-01    0 +2.937e-03 +4.157e-03    0    13 |    0   1.000e+00 9.635e-02 |
    23 3.355e-01 3.444e+00 | 1.367e-01    1 desired 2.436e-01    0 +5.360e-03 +8.526e-03    0    13 |    0   1.000e+00 1.367e-01 |
    24 3.354e-01 3.789e+00 | 2.016e-01    1 desired 2.436e-01    0 +1.364e-02 +1.877e-02    0    13 |    1   5.000e-01 1.008e-01 |
    25 3.323e-01 3.031e+00 | 5.943e-02    5 desired 1.783e-01    1 +1.921e-04 +1.570e-03    0    13 |    0   1.000e+00 5.943e-02 |
    26 3.297e-01 3.334e+00 | 5.810e-02    1 desired 1.783e-01    0 +5.739e-04 +1.531e-03    0    13 |    0   1.000e+00 5.810e-02 |
    27 3.291e-01 3.668e+00 | 6.198e-02    1 desired 1.783e-01    0 +5.056e-04 +1.768e-03    0    13 |    0   1.000e+00 6.198e-02 |
    28 3.281e-01 4.034e+00 | 6.839e-02    1 desired 1.783e-01    0 +5.658e-04 +2.174e-03    0    13 |    0   1.000e+00 6.839e-02 |
    29 3.273e-01 4.438e+00 | 8.276e-02    1 desired 1.783e-01    0 +7.856e-04 +3.201e-03    0    13 |    0   1.000e+00 8.276e-02 |
    30 3.269e-01 4.882e+00 | 1.141e-01    1 desired 1.783e-01    0 +1.443e-03 +6.095e-03    0    13 |    1   5.000e-01 5.707e-02 |
    31 3.257e-01 3.905e+00 | 6.040e-02    2 desired 1.962e-01    0 +6.370e-04 +1.691e-03    0    13 |    0   1.000e+00 6.040e-02 |
    32 3.253e-01 4.296e+00 | 7.113e-02    1 desired 1.962e-01    0 +8.044e-04 +2.361e-03    0    13 |    0   1.000e+00 7.113e-02 |
    33 3.251e-01 4.725e+00 | 1.034e-01    1 desired 1.962e-01    0 +1.840e-03 +5.004e-03    0    13 |    1   5.000e-01 5.171e-02 |
    34 3.242e-01 3.780e+00 | 4.915e-02    3 desired 2.373e-01    0 +5.623e-04 +1.116e-03    0    13 |    0   1.000e+00 4.915e-02 |
    35 3.235e-01 4.158e+00 | 4.742e-02    2 desired 1.305e-01    1 +1.419e-04 +1.047e-03    0    13 |    0   1.000e+00 4.742e-02 |
    36 3.226e-01 4.574e+00 | 5.013e-02    1 desired 1.305e-01    0 +4.581e-04 +1.175e-03    0    13 |    0   1.000e+00 5.013e-02 |
    37 3.225e-01 5.032e+00 | 5.815e-02    1 desired 1.305e-01    0 +5.847e-04 +1.581e-03    0    13 |    0   1.000e+00 5.815e-02 |
    38 3.222e-01 5.535e+00 | 8.493e-02    1 desired 1.305e-01    0 +1.697e-03 +3.356e-03    0    13 |    1   5.000e-01 4.247e-02 |
    39 3.219e-01 4.428e+00 | 5.493e-02    2 desired 1.436e-01    0 +8.256e-04 +1.410e-03    0    13 |    1   5.000e-01 2.746e-02 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
    40 3.212e-01 3.542e+00 | 3.542e-02    2 desired 1.580e-01    0 +4.660e-04 +5.744e-04    0    13 |    0   1.000e+00 3.542e-02 |
    41 3.212e-01 3.897e+00 | 4.323e-02    1 desired 1.580e-01    0 +7.692e-04 +8.658e-04    0    13 |    1   5.000e-01 2.161e-02 |
    42 3.207e-01 3.117e+00 | 2.903e-02    2 desired 1.737e-01    0 +2.589e-04 +3.770e-04    0    13 |    0   1.000e+00 2.903e-02 |
    43 3.206e-01 3.429e+00 | 3.260e-02    1 desired 1.737e-01    0 +4.794e-04 +4.843e-04    0    13 |    0   1.000e+00 3.260e-02 |
    44 3.206e-01 3.772e+00 | 4.018e-02    1 desired 1.737e-01    0 +5.956e-04 +7.454e-04    0    13 |    0   1.000e+00 4.018e-02 |
    45 3.205e-01 4.149e+00 | 5.467e-02    1 desired 1.737e-01    0 +1.323e-03 +1.392e-03    0    13 |    1   5.000e-01 2.733e-02 |
    46 3.200e-01 3.319e+00 | 2.960e-02    2 desired 1.911e-01    0 +3.344e-04 +3.969e-04    0    13 |    0   1.000e+00 2.960e-02 |
    47 3.198e-01 3.651e+00 | 3.289e-02    2 desired 2.102e-01    0 +1.490e-04 +4.977e-04    0    13 |    0   1.000e+00 3.289e-02 |
    48 3.194e-01 4.016e+00 | 3.611e-02    1 desired 2.102e-01    0 +4.206e-04 +6.059e-04    0    13 |    1   5.000e-01 1.805e-02 |
    49 3.193e-01 3.213e+00 | 2.434e-02    2 desired 2.313e-01    0 +1.097e-04 +2.668e-04    0    13 |    0   1.000e+00 2.434e-02 |
    50 3.190e-01 3.534e+00 | 2.646e-02    1 desired 2.313e-01    0 +8.419e-05 +3.206e-04    0    13 |    0   1.000e+00 2.646e-02 |
    51 3.188e-01 3.888e+00 | 2.838e-02    1 desired 2.313e-01    0 +2.061e-04 +3.732e-04    0    13 |    0   1.000e+00 2.838e-02 |
    52 3.187e-01 4.277e+00 | 3.113e-02    1 desired 2.313e-01    0 +4.223e-04 +4.523e-04    0    13 |    0   1.000e+00 3.113e-02 |
    53 3.187e-01 4.704e+00 | 3.205e-02    2 desired 1.272e-01    1 +2.527e-04 +4.806e-04    0    13 |    0   1.000e+00 3.205e-02 |
    54 3.184e-01 5.175e+00 | 3.411e-02    1 desired 1.272e-01    0 +2.448e-04 +5.435e-04    0    13 |    0   1.000e+00 3.411e-02 |
    55 3.181e-01 5.692e+00 | 3.770e-02    1 desired 1.272e-01    0 +2.518e-04 +6.599e-04    0    13 |    0   1.000e+00 3.770e-02 |
    56 3.179e-01 6.261e+00 | 4.700e-02    1 desired 1.272e-01    0 +7.273e-04 +1.015e-03    0    13 |    1   5.000e-01 2.350e-02 |
    57 3.178e-01 5.009e+00 | 2.927e-02    2 desired 1.399e-01    0 +3.868e-04 +4.004e-04    0    13 |    1   5.000e-01 1.463e-02 |
    58 3.176e-01 4.007e+00 | 2.078e-02    2 desired 1.539e-01    0 +1.827e-04 +2.006e-04    0    13 |    0   1.000e+00 2.078e-02 |
    59 3.176e-01 4.408e+00 | 2.183e-02    2 desired 1.693e-01    0 +1.105e-04 +2.226e-04    0    13 |    0   1.000e+00 2.183e-02 |
    60 3.174e-01 4.849e+00 | 2.376e-02    2 desired 1.862e-01    0 +1.420e-04 +2.640e-04    0    13 |    0   1.000e+00 2.376e-02 |
    61 3.173e-01 5.334e+00 | 2.395e-02    1 desired 1.862e-01    0 +6.707e-05 +2.674e-04    0    13 |    0   1.000e+00 2.395e-02 |
    62 3.172e-01 5.867e+00 | 2.446e-02    2 desired 1.024e-01    1 +1.139e-04 +2.770e-04    0    13 |    0   1.000e+00 2.446e-02 |
    63 3.171e-01 6.454e+00 | 2.441e-02    2 desired 1.127e-01    0 +1.907e-04 +2.726e-04    0    13 |    0   1.000e+00 2.441e-02 |
    64 3.171e-01 7.099e+00 | 2.416e-02    2 desired 1.239e-01    0 +1.026e-04 +2.630e-04    0    13 |    0   1.000e+00 2.416e-02 |
    65 3.170e-01 7.809e+00 | 2.887e-02    1 desired 1.239e-01    0 +3.428e-04 +3.684e-04    0    13 |    4   6.250e-02 1.805e-03 |
    66 3.170e-01 6.247e+00 | 2.202e-02    1 desired 1.239e-01    0 +1.633e-04 +2.228e-04    0    13 |    0   1.000e+00 2.202e-02 |
    67 3.170e-01 6.872e+00 | 2.157e-02    2 desired 1.363e-01    0 +4.744e-05 +2.109e-04    0    13 |    0   1.000e+00 2.157e-02 |
    68 3.168e-01 7.559e+00 | 2.213e-02    2 desired 7.498e-02    1 +5.527e-05 +2.179e-04    0    13 |    0   1.000e+00 2.213e-02 |
    69 3.168e-01 8.315e+00 | 2.357e-02    3 desired 9.072e-02    0 +8.990e-05 +2.419e-04    0    13 |    0   1.000e+00 2.357e-02 |
    70 3.167e-01 9.146e+00 | 2.796e-02    2 desired 9.980e-02    0 +2.809e-04 +3.317e-04    0    13 |    2   2.500e-01 6.990e-03 |
    71 3.167e-01 7.317e+00 | 1.741e-02    2 desired 1.098e-01    0 +8.230e-05 +1.357e-04    0    13 |    0   1.000e+00 1.741e-02 |
    72 3.167e-01 8.049e+00 | 1.818e-02    2 desired 1.208e-01    0 +1.199e-04 +1.449e-04    0    13 |    0   1.000e+00 1.818e-02 |
    73 3.167e-01 8.854e+00 | 1.876e-02    2 desired 6.641e-02    1 +4.441e-05 +1.507e-04    0    13 |    0   1.000e+00 1.876e-02 |
    74 3.166e-01 9.739e+00 | 1.966e-02    2 desired 7.306e-02    0 +8.667e-05 +1.608e-04    0    13 |    1   5.000e-01 9.828e-03 |
    75 3.166e-01 7.791e+00 | 1.530e-02    2 desired 8.036e-02    0 +8.490e-05 +1.035e-04    0    13 |    0   1.000e+00 1.530e-02 |
    76 3.166e-01 8.570e+00 | 1.769e-02    2 desired 8.840e-02    0 +9.259e-05 +1.352e-04    0    13 |    0   1.000e+00 1.769e-02 |
    77 3.165e-01 9.427e+00 | 2.409e-02    2 desired 9.724e-02    0 +2.169e-04 +2.440e-04    0    13 |    1   5.000e-01 1.205e-02 |
    78 3.165e-01 7.542e+00 | 1.438e-02    3 desired 1.177e-01    0 +2.049e-05 +9.200e-05    0    13 |    0   1.000e+00 1.438e-02 |
    79 3.164e-01 8.296e+00 | 1.541e-02    2 desired 6.471e-02    1 +2.755e-05 +1.035e-04    0    13 |    0   1.000e+00 1.541e-02 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
    80 3.164e-01 9.126e+00 | 1.807e-02    3 desired 7.830e-02    0 +9.963e-05 +1.387e-04    0    13 |    1   5.000e-01 9.037e-03 |
    81 3.164e-01 7.301e+00 | 1.188e-02    4 desired 1.042e-01    0 +1.951e-05 +6.322e-05    0    13 |    0   1.000e+00 1.188e-02 |
    82 3.164e-01 8.031e+00 | 1.335e-02    4 desired 6.936e-02    1 +1.272e-05 +7.825e-05    0    13 |    0   1.000e+00 1.335e-02 |
    83 3.163e-01 8.834e+00 | 1.501e-02    3 desired 8.392e-02    0 +7.037e-05 +9.658e-05    0    13 |    4   6.250e-02 9.384e-04 |
    84 3.163e-01 7.067e+00 | 1.149e-02    1 desired 8.392e-02    0 +3.940e-05 +5.949e-05    0    13 |    1   5.000e-01 5.743e-03 |
    85 3.163e-01 5.654e+00 | 7.884e-03    4 desired 1.117e-01    0 +2.165e-05 +2.887e-05    0    13 |    0   1.000e+00 7.884e-03 |
    86 3.163e-01 6.219e+00 | 8.373e-03    2 desired 1.229e-01    0 +1.236e-05 +3.224e-05    0    13 |    0   1.000e+00 8.373e-03 |
    87 3.163e-01 6.841e+00 | 8.897e-03    1 desired 1.229e-01    0 +1.484e-05 +3.590e-05    0    13 |    0   1.000e+00 8.897e-03 |
    88 3.163e-01 7.525e+00 | 9.441e-03    1 desired 1.229e-01    0 +9.438e-06 +3.970e-05    0    13 |    0   1.000e+00 9.441e-03 |
    89 3.163e-01 8.277e+00 | 9.974e-03    2 desired 6.758e-02    1 +6.898e-06 +4.335e-05    0    13 |    0   1.000e+00 9.974e-03 |
    90 3.163e-01 9.105e+00 | 1.051e-02    2 desired 7.434e-02    0 +3.454e-05 +4.694e-05    0    13 |    5   3.125e-02 3.285e-04 |
    91 3.163e-01 7.284e+00 | 8.401e-03    1 desired 7.434e-02    0 +6.861e-06 +3.164e-05    0    13 |    0   1.000e+00 8.401e-03 |
    92 3.163e-01 8.013e+00 | 8.890e-03    3 desired 8.995e-02    0 +1.119e-05 +3.471e-05    0    13 |    0   1.000e+00 8.890e-03 |
    93 3.163e-01 8.814e+00 | 9.502e-03    2 desired 9.894e-02    0 +2.734e-05 +3.870e-05    0    13 |    1   5.000e-01 4.751e-03 |
    94 3.163e-01 7.051e+00 | 7.306e-03    2 desired 1.088e-01    0 +2.076e-05 +2.408e-05    0    13 |    1   5.000e-01 3.653e-03 |
    95 3.162e-01 5.641e+00 | 5.737e-03    2 desired 1.197e-01    0 +9.094e-06 +1.529e-05    0    13 |    0   1.000e+00 5.737e-03 |
    96 3.162e-01 6.205e+00 | 6.142e-03    2 desired 1.317e-01    0 +9.199e-06 +1.735e-05    0    13 |    0   1.000e+00 6.142e-03 |
    97 3.162e-01 6.825e+00 | 6.566e-03    2 desired 1.449e-01    0 +8.959e-06 +1.956e-05    0    13 |    0   1.000e+00 6.566e-03 |
    98 3.162e-01 7.508e+00 | 6.963e-03    2 desired 7.967e-02    1 +1.332e-05 +2.161e-05    0    13 |    0   1.000e+00 6.963e-03 |
    99 3.162e-01 8.259e+00 | 7.312e-03    3 desired 9.640e-02    0 +5.912e-06 +2.331e-05    0    13 |    0   1.000e+00 7.312e-03 |
   100 3.162e-01 9.085e+00 | 7.695e-03    2 desired 1.060e-01    0 +2.463e-05 +2.517e-05    0    13 |    4   6.250e-02 4.810e-04 |
   101 3.162e-01 7.268e+00 | 6.135e-03    1 desired 1.060e-01    0 +1.479e-05 +1.688e-05    0    13 |    1   5.000e-01 3.067e-03 |
   102 3.162e-01 5.814e+00 | 4.793e-03    2 desired 1.166e-01    0 +9.568e-06 +1.064e-05    0    13 |    0   1.000e+00 4.793e-03 |
   103 3.162e-01 6.396e+00 | 5.111e-03    1 desired 1.166e-01    0 +7.174e-06 +1.197e-05    0    13 |    0   1.000e+00 5.111e-03 |
   104 3.162e-01 7.035e+00 | 5.446e-03    1 desired 1.166e-01    0 +1.189e-05 +1.338e-05    0    13 |    1   5.000e-01 2.723e-03 |
   105 3.162e-01 5.628e+00 | 4.272e-03    2 desired 1.283e-01    0 +5.305e-06 +8.480e-06    0    13 |    0   1.000e+00 4.272e-03 |
   106 3.162e-01 6.191e+00 | 4.564e-03    2 desired 1.411e-01    0 +2.648e-06 +9.587e-06    0    13 |    0   1.000e+00 4.564e-03 |
   107 3.162e-01 6.810e+00 | 4.856e-03    2 desired 7.763e-02    1 +2.276e-06 +1.070e-05    0    13 |    0   1.000e+00 4.856e-03 |
   108 3.162e-01 7.491e+00 | 5.151e-03    3 desired 9.393e-02    0 +4.853e-06 +1.183e-05    0    13 |    0   1.000e+00 5.151e-03 |
   109 3.162e-01 8.240e+00 | 5.464e-03    2 desired 1.033e-01    0 +1.153e-05 +1.303e-05    0    13 |    1   5.000e-01 2.732e-03 |
   110 3.162e-01 6.592e+00 | 4.256e-03    2 desired 1.137e-01    0 +8.025e-06 +8.263e-06    0    13 |    1   5.000e-01 2.128e-03 |
   111 3.162e-01 5.274e+00 | 3.348e-03    2 desired 1.250e-01    0 +3.883e-06 +5.229e-06    0    13 |    0   1.000e+00 3.348e-03 |
   112 3.162e-01 5.801e+00 | 3.585e-03    2 desired 1.375e-01    0 +2.724e-06 +5.956e-06    0    13 |    0   1.000e+00 3.585e-03 |
   113 3.162e-01 6.381e+00 | 3.823e-03    2 desired 1.513e-01    0 +5.594e-06 +6.698e-06    0    13 |    1   5.000e-01 1.911e-03 |
   114 3.162e-01 5.105e+00 | 3.002e-03    2 desired 1.664e-01    0 +2.757e-06 +4.212e-06    0    13 |    0   1.000e+00 3.002e-03 |
   115 3.162e-01 5.615e+00 | 3.212e-03    2 desired 9.152e-02    1 +3.693e-07 +4.794e-06    0    13 |    0   1.000e+00 3.212e-03 |
   116 3.162e-01 6.177e+00 | 3.429e-03    1 desired 9.152e-02    0 +5.187e-06 +5.412e-06    0    13 |   38   3.638e-12 1.243e-14 |
   117 3.162e-01 4.942e+00 | 2.746e-03    1 desired 9.152e-02    0 +2.313e-06 +3.525e-06    0    13 |    5   3.125e-02 8.580e-05 |
   118 3.162e-01 3.953e+00 | 2.198e-03    1 desired 9.152e-02    0 +1.365e-06 +2.241e-06    0    13 |    0   1.000e+00 2.198e-03 |
   119 3.162e-01 4.349e+00 | 2.366e-03    3 desired 1.107e-01    0 +1.598e-06 +2.615e-06    0    13 |    0   1.000e+00 2.366e-03 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   120 3.162e-01 4.783e+00 | 2.542e-03    2 desired 1.218e-01    0 +1.529e-06 +3.024e-06    0    13 |    0   1.000e+00 2.542e-03 |
   121 3.162e-01 5.262e+00 | 2.724e-03    2 desired 1.340e-01    0 +1.346e-06 +3.463e-06    0    13 |    0   1.000e+00 2.724e-03 |
   122 3.162e-01 5.788e+00 | 2.913e-03    1 desired 1.340e-01    0 +3.304e-06 +3.932e-06    0    13 |    1   5.000e-01 1.456e-03 |
   123 3.162e-01 4.630e+00 | 2.298e-03    2 desired 1.474e-01    0 +9.746e-07 +2.469e-06    0    13 |    0   1.000e+00 2.298e-03 |
   124 3.162e-01 5.093e+00 | 2.465e-03    1 desired 1.474e-01    0 +2.438e-06 +2.839e-06    0    13 |    1   5.000e-01 1.232e-03 |
   125 3.162e-01 4.075e+00 | 1.948e-03    2 desired 1.621e-01    0 +7.471e-07 +1.765e-06    0    13 |    0   1.000e+00 1.948e-03 |
   126 3.162e-01 4.482e+00 | 2.096e-03    1 desired 1.621e-01    0 +1.986e-06 +2.053e-06    0    13 |    3   1.250e-01 2.620e-04 |
   127 3.162e-01 3.586e+00 | 1.673e-03    1 desired 1.621e-01    0 +8.139e-07 +1.285e-06    0    13 |    0   1.000e+00 1.673e-03 |
   128 3.162e-01 3.944e+00 | 1.805e-03    2 desired 1.784e-01    0 +5.664e-07 +1.512e-06    0    13 |    0   1.000e+00 1.805e-03 |
   129 3.162e-01 4.339e+00 | 1.944e-03    1 desired 1.784e-01    0 +1.698e-06 +1.764e-06    0    13 |    1   5.000e-01 9.719e-04 |
   130 3.162e-01 3.471e+00 | 1.539e-03    2 desired 1.962e-01    0 +4.109e-07 +1.081e-06    0    13 |    0   1.000e+00 1.539e-03 |
   131 3.162e-01 3.818e+00 | 1.661e-03    2 desired 2.158e-01    0 +4.411e-07 +1.276e-06    0    13 |    0   1.000e+00 1.661e-03 |
   132 3.162e-01 4.200e+00 | 1.789e-03    2 desired 2.374e-01    0 +1.442e-06 +1.493e-06    0    13 |   46   1.421e-14 1.388e-17 |
   133 3.162e-01 3.360e+00 | 1.433e-03    2 desired 2.611e-01    0 +5.474e-07 +9.327e-07    0    13 |    0   1.000e+00 1.433e-03 |
   134 3.162e-01 3.696e+00 | 1.548e-03    2 desired 1.436e-01    1 +1.177e-07 +1.104e-06    0    13 |    0   1.000e+00 1.548e-03 |
   135 3.162e-01 4.066e+00 | 1.669e-03    2 desired 1.580e-01    0 +5.695e-07 +1.295e-06    0    13 |    0   1.000e+00 1.669e-03 |
   136 3.162e-01 4.472e+00 | 1.796e-03    2 desired 1.738e-01    0 +4.739e-07 +1.507e-06    0    13 |    0   1.000e+00 1.796e-03 |
   137 3.162e-01 4.919e+00 | 1.928e-03    2 desired 1.912e-01    0 +1.148e-06 +1.738e-06    0    13 |    0   1.000e+00 1.928e-03 |
   138 3.162e-01 5.411e+00 | 2.064e-03    2 desired 1.051e-01    1 +5.687e-07 +1.986e-06    0    13 |    0   1.000e+00 2.064e-03 |
   139 3.162e-01 5.952e+00 | 2.205e-03    2 desired 1.157e-01    0 +9.117e-07 +2.247e-06    0    13 |    0   1.000e+00 2.205e-03 |
   140 3.162e-01 6.548e+00 | 2.348e-03    2 desired 1.272e-01    0 +8.570e-07 +2.518e-06    0    13 |    0   1.000e+00 2.348e-03 |
   141 3.162e-01 7.202e+00 | 2.492e-03    3 desired 7.697e-02    1 +5.122e-07 +2.791e-06    0    13 |    0   1.000e+00 2.492e-03 |
   142 3.161e-01 7.923e+00 | 2.635e-03    2 desired 8.466e-02    0 +1.455e-06 +3.059e-06    0    13 |    1   5.000e-01 1.318e-03 |
   143 3.161e-01 6.338e+00 | 2.069e-03    2 desired 9.313e-02    0 +1.394e-06 +1.964e-06    0    13 |    0   1.000e+00 2.069e-03 |
   144 3.161e-01 6.972e+00 | 2.200e-03    2 desired 1.024e-01    0 +1.074e-06 +2.187e-06    0    13 |    0   1.000e+00 2.200e-03 |
   145 3.161e-01 7.669e+00 | 2.329e-03    2 desired 1.127e-01    0 +1.799e-06 +2.407e-06    0    13 |    1   5.000e-01 1.165e-03 |
   146 3.161e-01 6.135e+00 | 1.829e-03    2 desired 1.240e-01    0 +7.876e-07 +1.541e-06    0    13 |    0   1.000e+00 1.829e-03 |
   147 3.161e-01 6.749e+00 | 1.946e-03    2 desired 1.364e-01    0 +1.299e-06 +1.721e-06    0    13 |    0   1.000e+00 1.946e-03 |
   148 3.161e-01 7.424e+00 | 2.063e-03    2 desired 7.499e-02    1 +4.723e-07 +1.902e-06    0    13 |    0   1.000e+00 2.063e-03 |
   149 3.161e-01 8.166e+00 | 2.179e-03    3 desired 9.074e-02    0 +6.443e-07 +2.077e-06    0    13 |    0   1.000e+00 2.179e-03 |
   150 3.161e-01 8.983e+00 | 2.294e-03    2 desired 9.982e-02    0 +1.050e-06 +2.244e-06    0    13 |    0   1.000e+00 2.294e-03 |
   151 3.161e-01 9.881e+00 | 2.404e-03    2 desired 5.490e-02    1 +8.053e-07 +2.394e-06    0    13 |    0   1.000e+00 2.404e-03 |
   152 3.161e-01 1.087e+01 | 2.513e-03    3 desired 6.643e-02    0 +1.814e-06 +2.533e-06    0    13 |    1   5.000e-01 1.257e-03 |
   153 3.161e-01 8.695e+00 | 1.953e-03    4 desired 8.841e-02    0 +4.988e-07 +1.641e-06    0    13 |    0   1.000e+00 1.953e-03 |
   154 3.161e-01 9.565e+00 | 2.056e-03    4 desired 5.884e-02    1 +3.331e-07 +1.769e-06    0    13 |    0   1.000e+00 2.056e-03 |
   155 3.161e-01 1.052e+01 | 2.161e-03    4 desired 7.832e-02    0 +6.786e-07 +1.895e-06    0    13 |    0   1.000e+00 2.161e-03 |
   156 3.161e-01 1.157e+01 | 2.309e-03    3 desired 4.738e-02    1 +1.119e-06 +2.090e-06    0    13 |    1   5.000e-01 1.155e-03 |
   157 3.161e-01 9.259e+00 | 1.743e-03    6 desired 7.631e-02    0 +6.958e-07 +1.284e-06    0    13 |    0   1.000e+00 1.743e-03 |
   158 3.161e-01 1.018e+01 | 1.848e-03    4 desired 5.078e-02    1 +2.125e-07 +1.401e-06    0    13 |    0   1.000e+00 1.848e-03 |
   159 3.161e-01 1.120e+01 | 2.008e-03    5 desired 7.435e-02    0 +5.274e-07 +1.599e-06    0    13 |    1   5.000e-01 1.004e-03 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   160 3.161e-01 8.962e+00 | 1.485e-03    5 desired 1.089e-01    0 +8.429e-07 +9.404e-07    0    13 |    2   2.500e-01 3.712e-04 |
   161 3.161e-01 7.170e+00 | 1.163e-03    4 desired 7.244e-02    1 +5.988e-08 +6.080e-07    0    13 |    0   1.000e+00 1.163e-03 |
   162 3.161e-01 7.887e+00 | 1.229e-03    4 desired 9.642e-02    0 +3.376e-07 +6.664e-07    0    13 |    4   6.250e-02 7.684e-05 |
   163 3.161e-01 6.309e+00 | 9.826e-04    1 desired 9.642e-02    0 +3.857e-07 +4.432e-07    0    13 |    2   2.500e-01 2.456e-04 |
   164 3.161e-01 5.048e+00 | 7.802e-04    3 desired 1.167e-01    0 +2.608e-07 +2.846e-07    0    13 |    3   1.250e-01 9.753e-05 |
   165 3.161e-01 4.038e+00 | 6.229e-04    3 desired 1.412e-01    0 +7.918e-08 +1.804e-07    0    13 |    0   1.000e+00 6.229e-04 |
   166 3.161e-01 4.442e+00 | 6.700e-04    3 desired 1.708e-01    0 +9.781e-08 +2.098e-07    0    13 |    0   1.000e+00 6.700e-04 |
   167 3.161e-01 4.886e+00 | 7.194e-04    3 desired 1.033e-01    1 +2.391e-08 +2.421e-07    0    13 |    0   1.000e+00 7.194e-04 |
   168 3.161e-01 5.375e+00 | 7.706e-04    3 desired 1.250e-01    0 +1.267e-07 +2.768e-07    0    13 |    0   1.000e+00 7.706e-04 |
   169 3.161e-01 5.912e+00 | 8.234e-04    2 desired 1.376e-01    0 +2.996e-07 +3.136e-07    0    13 |    2   2.500e-01 2.058e-04 |
   170 3.161e-01 4.730e+00 | 6.547e-04    2 desired 1.513e-01    0 +9.585e-08 +2.005e-07    0    13 |    0   1.000e+00 6.547e-04 |
   171 3.161e-01 5.203e+00 | 7.018e-04    4 desired 1.007e-01    1 +1.577e-08 +2.300e-07    0    13 |    0   1.000e+00 7.018e-04 |
   172 3.161e-01 5.723e+00 | 7.505e-04    3 desired 1.218e-01    0 +1.146e-07 +2.613e-07    0    13 |    1   5.000e-01 3.752e-04 |
   173 3.161e-01 4.578e+00 | 5.923e-04    3 desired 1.474e-01    0 +6.537e-08 +1.641e-07    0    13 |    0   1.000e+00 5.923e-04 |
   174 3.161e-01 5.036e+00 | 6.356e-04    2 desired 1.622e-01    0 +1.839e-07 +1.888e-07    0    13 |    2   2.500e-01 1.589e-04 |
   175 3.161e-01 4.029e+00 | 5.058e-04    2 desired 1.784e-01    0 +6.268e-08 +1.189e-07    0    13 |    0   1.000e+00 5.058e-04 |
   176 3.161e-01 4.432e+00 | 5.444e-04    4 desired 1.187e-01    1 +1.054e-08 +1.385e-07    0    13 |    0   1.000e+00 5.444e-04 |
   177 3.161e-01 4.875e+00 | 5.845e-04    3 desired 1.436e-01    0 +7.436e-08 +1.598e-07    0    13 |    0   1.000e+00 5.845e-04 |
   178 3.161e-01 5.363e+00 | 6.262e-04    4 desired 9.560e-02    1 +9.963e-09 +1.828e-07    0    13 |    0   1.000e+00 6.262e-04 |
   179 3.161e-01 5.899e+00 | 6.690e-04    3 desired 1.157e-01    0 +1.220e-07 +2.071e-07    0    13 |    5   3.125e-02 2.091e-05 |
   180 3.161e-01 4.719e+00 | 5.355e-04    1 desired 1.157e-01    0 +7.224e-08 +1.342e-07    0    13 |    0   1.000e+00 5.355e-04 |
   181 3.161e-01 5.191e+00 | 5.742e-04    3 desired 1.400e-01    0 +7.151e-08 +1.540e-07    0    13 |    0   1.000e+00 5.742e-04 |
   182 3.161e-01 5.710e+00 | 6.141e-04    4 desired 9.315e-02    1 +1.816e-08 +1.750e-07    0    13 |    0   1.000e+00 6.141e-04 |
